trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
280,23:27:00,23:27:00,70072,7,,0,0,24282.86652629,1
280,23:31:00,23:31:00,70082,8,,0,0,26043.38507674,1
280,23:34:00,23:34:00,70092,9,,0,0,28350.06083383,1
280,23:37:00,23:37:00,70102,10,,0,0,30499.05295888,1
280,23:41:00,23:41:00,70112,11,,0,0,31865.93060020,1
280,23:44:00,23:44:00,70122,12,,0,0,35199.25076625,1
280,23:48:00,23:48:00,70132,13,,0,0,37194.42283627,1
280,23:52:00,23:52:00,70142,14,,0,0,40687.04095794,1
280,23:58:00,23:58:00,70162,15,,0,0,46287.60767013,1
280,24:02:00,24:02:00,70172,16,,0,0,48298.98998482,1
280,24:06:00,24:06:00,70192,17,,0,0,50847.25988960,1
280,24:10:00,24:10:00,70202,18,,0,0,54786.94500055,1
280,24:15:00,24:15:00,70212,19,,0,0,57895.35927592,1
280,24:20:00,24:20:00,70222,20,,0,0,62207.87669606,1
280,24:25:00,24:25:00,70232,21,,0,0,65397.82046951,1
280,24:31:00,24:31:00,70242,22,,0,0,71287.50060100,1
280,24:39:00,24:39:00,70262,23,,0,0,75448.72622212,1
280,24:44:00,24:44:00,70272,24,,0,0,78339.34165758,1
284,24:05:00,24:05:00,70012,1,,0,0,0.00000000,1
284,24:10:00,24:10:00,70022,2,,0,0,2521.94934933,1
284,24:15:00,24:15:00,70032,3,,0,0,7940.93034485,1
284,24:22:00,24:22:00,70042,4,,0,0,14613.27361600,1
284,24:26:00,24:26:00,70052,5,,0,0,17657.01202032,1
284,24:31:00,24:31:00,70062,6,,0,0,21733.69455401,1
284,24:35:00,24:35:00,70072,7,,0,0,24282.86652629,1
284,24:38:00,24:38:00,70082,8,,0,0,26043.38507674,1
284,24:41:00,24:41:00,70092,9,,0,0,28350.06083383,1
284,24:45:00,24:45:00,70102,10,,0,0,30499.05295888,1
284,24:48:00,24:48:00,70112,11,,0,0,31865.93060020,1
284,24:52:00,24:52:00,70122,12,,0,0,35199.25076625,1
284,24:55:00,24:55:00,70132,13,,0,0,37194.42283627,1
284,24:59:00,24:59:00,70142,14,,0,0,40687.04095794,1
284,25:05:00,25:05:00,70162,15,,0,0,46287.60767013,1
284,25:09:00,25:09:00,70172,16,,0,0,48298.98998482,1
284,25:12:00,25:12:00,70192,17,,0,0,50847.25988960,1
284,25:17:00,25:17:00,70202,18,,0,0,54786.94500055,1
284,25:21:00,25:21:00,70212,19,,0,0,57895.35927592,1
284,25:26:00,25:26:00,70222,20,,0,0,62207.87669606,1
284,25:31:00,25:31:00,70232,21,,0,0,65397.82046951,1
284,25:37:00,25:37:00,70242,22,,0,0,71287.50060100,1
284,25:44:00,25:44:00,70262,23,,0,0,75448.72622212,1
284,25:49:00,25:49:00,70272,24,,0,0,78339.34165758,1
236,11:58:00,11:58:00,70012,1,,0,0,0.00000000,1
236,12:03:00,12:03:00,70022,2,,0,0,2521.94934933,1
236,12:08:00,12:08:00,70032,3,,0,0,7940.93034485,1
236,12:15:00,12:15:00,70042,4,,0,0,14613.27361600,1
236,12:19:00,12:19:00,70052,5,,0,0,17657.01202032,1
236,12:24:00,12:24:00,70062,6,,0,0,21733.69455401,1
236,12:27:00,12:27:00,70072,7,,0,0,24282.86652629,1
236,12:31:00,12:31:00,70082,8,,0,0,26043.38507674,1
236,12:34:00,12:34:00,70092,9,,0,0,28350.06083383,1
236,12:37:00,12:37:00,70102,10,,0,0,30499.05295888,1
236,12:41:00,12:41:00,70112,11,,0,0,31865.93060020,1
236,12:44:00,12:44:00,70122,12,,0,0,35199.25076625,1
236,12:48:00,12:48:00,70132,13,,0,0,37194.42283627,1
236,12:52:00,12:52:00,70142,14,,0,0,40687.04095794,1
236,12:58:00,12:58:00,70162,15,,0,0,46287.60767013,1
236,13:02:00,13:02:00,70172,16,,0,0,48298.98998482,1
236,13:06:00,13:06:00,70192,17,,0,0,50847.25988960,1
236,13:11:00,13:11:00,70202,18,,0,0,54786.94500055,1
236,13:16:00,13:16:00,70212,19,,0,0,57895.35927592,1
236,13:21:00,13:21:00,70222,20,,0,0,62207.87669606,1
236,13:26:00,13:26:00,70232,21,,0,0,65397.82046951,1
236,13:32:00,13:32:00,70242,22,,0,0,71287.50060100,1
236,13:38:00,13:38:00,70262,23,,0,0,75448.72622223,1
B236,11:58:00,11:58:00,70012,1,,0,0,0.00000000,1
B236,12:03:00,12:03:00,70022,2,,0,0,2521.94934933,1
B236,12:08:00,12:08:00,70032,3,,0,0,7940.93034485,1
B236,12:15:00,12:15:00,70042,4,,0,0,14613.27361600,1
B236,12:19:00,12:19:00,70052,5,,0,0,17657.01202032,1
B236,12:24:00,12:24:00,70062,6,,0,0,21733.69455401,1
B236,12:27:00,12:27:00,70072,7,,0,0,24282.86652629,1
B236,12:31:00,12:31:00,70082,8,,0,0,26043.38507674,1
B236,12:34:00,12:34:00,70092,9,,0,0,28350.06083383,1
B236,12:37:00,12:37:00,70102,10,,0,0,30499.05295888,1
B236,12:41:00,12:41:00,70112,11,,0,0,31865.93060020,1
B236,12:44:00,12:44:00,70122,12,,0,0,35199.25076625,1
B236,12:48:00,12:48:00,70132,13,,0,0,37194.42283627,1
B236,12:52:00,12:52:00,70142,14,,0,0,40687.04095794,1
B236,12:58:00,12:58:00,70162,15,,0,0,46287.60767013,1
B236,13:02:00,13:02:00,70172,16,,0,0,48298.98998482,1
B236,13:06:00,13:06:00,70192,17,,0,0,50847.25988960,1
B236,13:11:00,13:11:00,70202,18,,0,0,54786.94500055,1
B236,13:16:00,13:16:00,70212,19,,0,0,57895.35927592,1
B236,13:21:00,13:21:00,70222,20,,0,0,62207.87669606,1
B236,13:26:00,13:26:00,70232,21,,0,0,65397.82046951,1
B236,13:32:00,13:32:00,70242,22,,0,0,71287.50060100,1
B236,13:38:00,13:38:00,70262,23,,0,0,75448.72622223,1
244,13:58:00,13:58:00,70012,1,,0,0,0.00000000,1
244,14:03:00,14:03:00,70022,2,,0,0,2521.94934933,1
244,14:08:00,14:08:00,70032,3,,0,0,7940.93034485,1
244,14:15:00,14:15:00,70042,4,,0,0,14613.27361600,1
244,14:19:00,14:19:00,70052,5,,0,0,17657.01202032,1
244,14:24:00,14:24:00,70062,6,,0,0,21733.69455401,1
244,14:27:00,14:27:00,70072,7,,0,0,24282.86652629,1
244,14:31:00,14:31:00,70082,8,,0,0,26043.38507674,1
244,14:34:00,14:34:00,70092,9,,0,0,28350.06083383,1
244,14:37:00,14:37:00,70102,10,,0,0,30499.05295888,1
244,14:41:00,14:41:00,70112,11,,0,0,31865.93060020,1
244,14:44:00,14:44:00,70122,12,,0,0,35199.25076625,1
244,14:48:00,14:48:00,70132,13,,0,0,37194.42283627,1
244,14:52:00,14:52:00,70142,14,,0,0,40687.04095794,1
244,14:58:00,14:58:00,70162,15,,0,0,46287.60767013,1
244,15:02:00,15:02:00,70172,16,,0,0,48298.98998482,1
244,15:06:00,15:06:00,70192,17,,0,0,50847.25988960,1
244,15:11:00,15:11:00,70202,18,,0,0,54786.94500055,1
244,15:16:00,15:16:00,70212,19,,0,0,57895.35927592,1
244,15:21:00,15:21:00,70222,20,,0,0,62207.87669606,1
244,15:26:00,15:26:00,70232,21,,0,0,65397.82046951,1
244,15:32:00,15:32:00,70242,22,,0,0,71287.50060100,1
244,15:38:00,15:38:00,70262,23,,0,0,75448.72622223,1
B244,13:58:00,13:58:00,70012,1,,0,0,0.00000000,1
B244,14:03:00,14:03:00,70022,2,,0,0,2521.94934933,1
B244,14:08:00,14:08:00,70032,3,,0,0,7940.93034485,1
B244,14:15:00,14:15:00,70042,4,,0,0,14613.27361600,1
B244,14:19:00,14:19:00,70052,5,,0,0,17657.01202032,1
B244,14:24:00,14:24:00,70062,6,,0,0,21733.69455401,1
B244,14:27:00,14:27:00,70072,7,,0,0,24282.86652629,1
B244,14:31:00,14:31:00,70082,8,,0,0,26043.38507674,1
B244,14:34:00,14:34:00,70092,9,,0,0,28350.06083383,1
B244,14:37:00,14:37:00,70102,10,,0,0,30499.05295888,1
B244,14:41:00,14:41:00,70112,11,,0,0,31865.93060020,1
B244,14:44:00,14:44:00,70122,12,,0,0,35199.25076625,1
B244,14:48:00,14:48:00,70132,13,,0,0,37194.42283627,1
B244,14:52:00,14:52:00,70142,14,,0,0,40687.04095794,1
B244,14:58:00,14:58:00,70162,15,,0,0,46287.60767013,1
B244,15:02:00,15:02:00,70172,16,,0,0,48298.98998482,1
B244,15:06:00,15:06:00,70192,17,,0,0,50847.25988960,1
B244,15:11:00,15:11:00,70202,18,,0,0,54786.94500055,1
B244,15:16:00,15:16:00,70212,19,,0,0,57895.35927592,1
B244,15:21:00,15:21:00,70222,20,,0,0,62207.87669606,1
B244,15:26:00,15:26:00,70232,21,,0,0,65397.82046951,1
B244,15:32:00,15:32:00,70242,22,,0,0,71287.50060100,1
B244,15:38:00,15:38:00,70262,23,,0,0,75448.72622223,1
252,15:58:00,15:58:00,70012,1,,0,0,0.00000000,1
252,16:03:00,16:03:00,70022,2,,0,0,2521.94934933,1
252,16:08:00,16:08:00,70032,3,,0,0,7940.93034485,1
252,16:15:00,16:15:00,70042,4,,0,0,14613.27361600,1
252,16:19:00,16:19:00,70052,5,,0,0,17657.01202032,1
252,16:24:00,16:24:00,70062,6,,0,0,21733.69455401,1
252,16:27:00,16:27:00,70072,7,,0,0,24282.86652629,1
252,16:31:00,16:31:00,70082,8,,0,0,26043.38507674,1
252,16:34:00,16:34:00,70092,9,,0,0,28350.06083383,1
252,16:37:00,16:37:00,70102,10,,0,0,30499.05295888,1
252,16:41:00,16:41:00,70112,11,,0,0,31865.93060020,1
252,16:44:00,16:44:00,70122,12,,0,0,35199.25076625,1
252,16:48:00,16:48:00,70132,13,,0,0,37194.42283627,1
252,16:52:00,16:52:00,70142,14,,0,0,40687.04095794,1
252,16:58:00,16:58:00,70162,15,,0,0,46287.60767013,1
252,17:02:00,17:02:00,70172,16,,0,0,48298.98998482,1
252,17:06:00,17:06:00,70192,17,,0,0,50847.25988960,1
252,17:11:00,17:11:00,70202,18,,0,0,54786.94500055,1
252,17:16:00,17:16:00,70212,19,,0,0,57895.35927592,1
252,17:21:00,17:21:00,70222,20,,0,0,62207.87669606,1
252,17:26:00,17:26:00,70232,21,,0,0,65397.82046951,1
252,17:32:00,17:32:00,70242,22,,0,0,71287.50060100,1
252,17:38:00,17:38:00,70262,23,,0,0,75448.72622223,1
B252,15:58:00,15:58:00,70012,1,,0,0,0.00000000,1
B252,16:03:00,16:03:00,70022,2,,0,0,2521.94934933,1
B252,16:08:00,16:08:00,70032,3,,0,0,7940.93034485,1
B252,16:15:00,16:15:00,70042,4,,0,0,14613.27361600,1
B252,16:19:00,16:19:00,70052,5,,0,0,17657.01202032,1
B252,16:24:00,16:24:00,70062,6,,0,0,21733.69455401,1
B252,16:27:00,16:27:00,70072,7,,0,0,24282.86652629,1
B252,16:31:00,16:31:00,70082,8,,0,0,26043.38507674,1
B252,16:34:00,16:34:00,70092,9,,0,0,28350.06083383,1
B252,16:37:00,16:37:00,70102,10,,0,0,30499.05295888,1
B252,16:41:00,16:41:00,70112,11,,0,0,31865.93060020,1
B252,16:44:00,16:44:00,70122,12,,0,0,35199.25076625,1
B252,16:48:00,16:48:00,70132,13,,0,0,37194.42283627,1
B252,16:52:00,16:52:00,70142,14,,0,0,40687.04095794,1
B252,16:58:00,16:58:00,70162,15,,0,0,46287.60767013,1
B252,17:02:00,17:02:00,70172,16,,0,0,48298.98998482,1
B252,17:06:00,17:06:00,70192,17,,0,0,50847.25988960,1
B252,17:11:00,17:11:00,70202,18,,0,0,54786.94500055,1
B252,17:16:00,17:16:00,70212,19,,0,0,57895.35927592,1
B252,17:21:00,17:21:00,70222,20,,0,0,62207.87669606,1
B252,17:26:00,17:26:00,70232,21,,0,0,65397.82046951,1
B252,17:32:00,17:32:00,70242,22,,0,0,71287.50060100,1
B252,17:38:00,17:38:00,70262,23,,0,0,75448.72622223,1
260,17:58:00,17:58:00,70012,1,,0,0,0.00000000,1
260,18:03:00,18:03:00,70022,2,,0,0,2521.94934933,1
260,18:08:00,18:08:00,70032,3,,0,0,7940.93034485,1
260,18:15:00,18:15:00,70042,4,,0,0,14613.27361600,1
260,18:19:00,18:19:00,70052,5,,0,0,17657.01202032,1
260,18:24:00,18:24:00,70062,6,,0,0,21733.69455401,1
260,18:27:00,18:27:00,70072,7,,0,0,24282.86652629,1
260,18:31:00,18:31:00,70082,8,,0,0,26043.38507674,1
260,18:34:00,18:34:00,70092,9,,0,0,28350.06083383,1
260,18:37:00,18:37:00,70102,10,,0,0,30499.05295888,1
260,18:41:00,18:41:00,70112,11,,0,0,31865.93060020,1
260,18:44:00,18:44:00,70122,12,,0,0,35199.25076625,1
260,18:48:00,18:48:00,70132,13,,0,0,37194.42283627,1
260,18:52:00,18:52:00,70142,14,,0,0,40687.04095794,1
260,18:58:00,18:58:00,70162,15,,0,0,46287.60767013,1
260,19:02:00,19:02:00,70172,16,,0,0,48298.98998482,1
260,19:06:00,19:06:00,70192,17,,0,0,50847.25988960,1
260,19:11:00,19:11:00,70202,18,,0,0,54786.94500055,1
260,19:16:00,19:16:00,70212,19,,0,0,57895.35927592,1
260,19:21:00,19:21:00,70222,20,,0,0,62207.87669606,1
260,19:26:00,19:26:00,70232,21,,0,0,65397.82046951,1
260,19:32:00,19:32:00,70242,22,,0,0,71287.50060100,1
260,19:38:00,19:38:00,70262,23,,0,0,75448.72622223,1
B260,17:58:00,17:58:00,70012,1,,0,0,0.00000000,1
B260,18:03:00,18:03:00,70022,2,,0,0,2521.94934933,1
B260,18:08:00,18:08:00,70032,3,,0,0,7940.93034485,1
B260,18:15:00,18:15:00,70042,4,,0,0,14613.27361600,1
B260,18:19:00,18:19:00,70052,5,,0,0,17657.01202032,1
B260,18:24:00,18:24:00,70062,6,,0,0,21733.69455401,1
B260,18:27:00,18:27:00,70072,7,,0,0,24282.86652629,1
B260,18:31:00,18:31:00,70082,8,,0,0,26043.38507674,1
B260,18:34:00,18:34:00,70092,9,,0,0,28350.06083383,1
B260,18:37:00,18:37:00,70102,10,,0,0,30499.05295888,1
B260,18:41:00,18:41:00,70112,11,,0,0,31865.93060020,1
B260,18:44:00,18:44:00,70122,12,,0,0,35199.25076625,1
B260,18:48:00,18:48:00,70132,13,,0,0,37194.42283627,1
B260,18:52:00,18:52:00,70142,14,,0,0,40687.04095794,1
B260,18:58:00,18:58:00,70162,15,,0,0,46287.60767013,1
B260,19:02:00,19:02:00,70172,16,,0,0,48298.98998482,1
B260,19:06:00,19:06:00,70192,17,,0,0,50847.25988960,1
B260,19:11:00,19:11:00,70202,18,,0,0,54786.94500055,1
B260,19:16:00,19:16:00,70212,19,,0,0,57895.35927592,1
B260,19:21:00,19:21:00,70222,20,,0,0,62207.87669606,1
B260,19:26:00,19:26:00,70232,21,,0,0,65397.82046951,1
B260,19:32:00,19:32:00,70242,22,,0,0,71287.50060100,1
B260,19:38:00,19:38:00,70262,23,,0,0,75448.72622223,1
268,19:58:00,19:58:00,70012,1,,0,0,0.00000000,1
268,20:03:00,20:03:00,70022,2,,0,0,2521.94934933,1
268,20:08:00,20:08:00,70032,3,,0,0,7940.93034485,1
268,20:15:00,20:15:00,70042,4,,0,0,14613.27361600,1
268,20:19:00,20:19:00,70052,5,,0,0,17657.01202032,1
268,20:24:00,20:24:00,70062,6,,0,0,21733.69455401,1
268,20:27:00,20:27:00,70072,7,,0,0,24282.86652629,1
268,20:31:00,20:31:00,70082,8,,0,0,26043.38507674,1
268,20:34:00,20:34:00,70092,9,,0,0,28350.06083383,1
268,20:37:00,20:37:00,70102,10,,0,0,30499.05295888,1
268,20:41:00,20:41:00,70112,11,,0,0,31865.93060020,1
268,20:44:00,20:44:00,70122,12,,0,0,35199.25076625,1
268,20:48:00,20:48:00,70132,13,,0,0,37194.42283627,1
268,20:52:00,20:52:00,70142,14,,0,0,40687.04095794,1
268,20:58:00,20:58:00,70162,15,,0,0,46287.60767013,1
268,21:02:00,21:02:00,70172,16,,0,0,48298.98998482,1
268,21:06:00,21:06:00,70192,17,,0,0,50847.25988960,1
268,21:11:00,21:11:00,70202,18,,0,0,54786.94500055,1
268,21:16:00,21:16:00,70212,19,,0,0,57895.35927592,1
268,21:21:00,21:21:00,70222,20,,0,0,62207.87669606,1
268,21:26:00,21:26:00,70232,21,,0,0,65397.82046951,1
268,21:32:00,21:32:00,70242,22,,0,0,71287.50060100,1
268,21:38:00,21:38:00,70262,23,,0,0,75448.72622223,1
B268,19:58:00,19:58:00,70012,1,,0,0,0.00000000,1
B268,20:03:00,20:03:00,70022,2,,0,0,2521.94934933,1
B268,20:08:00,20:08:00,70032,3,,0,0,7940.93034485,1
B268,20:15:00,20:15:00,70042,4,,0,0,14613.27361600,1
B268,20:19:00,20:19:00,70052,5,,0,0,17657.01202032,1
B268,20:24:00,20:24:00,70062,6,,0,0,21733.69455401,1
B268,20:27:00,20:27:00,70072,7,,0,0,24282.86652629,1
B268,20:31:00,20:31:00,70082,8,,0,0,26043.38507674,1
B268,20:34:00,20:34:00,70092,9,,0,0,28350.06083383,1
B268,20:37:00,20:37:00,70102,10,,0,0,30499.05295888,1
B268,20:41:00,20:41:00,70112,11,,0,0,31865.93060020,1
B268,20:44:00,20:44:00,70122,12,,0,0,35199.25076625,1
B268,20:48:00,20:48:00,70132,13,,0,0,37194.42283627,1
B268,20:52:00,20:52:00,70142,14,,0,0,40687.04095794,1
B268,20:58:00,20:58:00,70162,15,,0,0,46287.60767013,1
B268,21:02:00,21:02:00,70172,16,,0,0,48298.98998482,1
B268,21:06:00,21:06:00,70192,17,,0,0,50847.25988960,1
B268,21:11:00,21:11:00,70202,18,,0,0,54786.94500055,1
B268,21:16:00,21:16:00,70212,19,,0,0,57895.35927592,1
B268,21:21:00,21:21:00,70222,20,,0,0,62207.87669606,1
B268,21:26:00,21:26:00,70232,21,,0,0,65397.82046951,1
B268,21:32:00,21:32:00,70242,22,,0,0,71287.50060100,1
B268,21:38:00,21:38:00,70262,23,,0,0,75448.72622223,1
276,21:58:00,21:58:00,70012,1,,0,0,0.00000000,1
276,22:03:00,22:03:00,70022,2,,0,0,2521.94934933,1
276,22:08:00,22:08:00,70032,3,,0,0,7940.93034485,1
276,22:15:00,22:15:00,70042,4,,0,0,14613.27361600,1
276,22:19:00,22:19:00,70052,5,,0,0,17657.01202032,1
276,22:24:00,22:24:00,70062,6,,0,0,21733.69455401,1
276,22:27:00,22:27:00,70072,7,,0,0,24282.86652629,1
276,22:31:00,22:31:00,70082,8,,0,0,26043.38507674,1
276,22:34:00,22:34:00,70092,9,,0,0,28350.06083383,1
276,22:37:00,22:37:00,70102,10,,0,0,30499.05295888,1
276,22:41:00,22:41:00,70112,11,,0,0,31865.93060020,1
276,22:44:00,22:44:00,70122,12,,0,0,35199.25076625,1
276,22:48:00,22:48:00,70132,13,,0,0,37194.42283627,1
276,22:52:00,22:52:00,70142,14,,0,0,40687.04095794,1
276,22:58:00,22:58:00,70162,15,,0,0,46287.60767013,1
276,23:02:00,23:02:00,70172,16,,0,0,48298.98998482,1
276,23:06:00,23:06:00,70192,17,,0,0,50847.25988960,1
276,23:11:00,23:11:00,70202,18,,0,0,54786.94500055,1
276,23:16:00,23:16:00,70212,19,,0,0,57895.35927592,1
276,23:21:00,23:21:00,70222,20,,0,0,62207.87669606,1
276,23:26:00,23:26:00,70232,21,,0,0,65397.82046951,1
276,23:32:00,23:32:00,70242,22,,0,0,71287.50060100,1
276,23:38:00,23:38:00,70262,23,,0,0,75448.72622223,1
B276,21:58:00,21:58:00,70012,1,,0,0,0.00000000,1
B276,22:03:00,22:03:00,70022,2,,0,0,2521.94934933,1
B276,22:08:00,22:08:00,70032,3,,0,0,7940.93034485,1
B276,22:15:00,22:15:00,70042,4,,0,0,14613.27361600,1
B276,22:19:00,22:19:00,70052,5,,0,0,17657.01202032,1
B276,22:24:00,22:24:00,70062,6,,0,0,21733.69455401,1
B276,22:27:00,22:27:00,70072,7,,0,0,24282.86652629,1
B276,22:31:00,22:31:00,70082,8,,0,0,26043.38507674,1
B276,22:34:00,22:34:00,70092,9,,0,0,28350.06083383,1
B276,22:37:00,22:37:00,70102,10,,0,0,30499.05295888,1
B276,22:41:00,22:41:00,70112,11,,0,0,31865.93060020,1
B276,22:44:00,22:44:00,70122,12,,0,0,35199.25076625,1
B276,22:48:00,22:48:00,70132,13,,0,0,37194.42283627,1
B276,22:52:00,22:52:00,70142,14,,0,0,40687.04095794,1
B276,22:58:00,22:58:00,70162,15,,0,0,46287.60767013,1
B276,23:02:00,23:02:00,70172,16,,0,0,48298.98998482,1
B276,23:06:00,23:06:00,70192,17,,0,0,50847.25988960,1
B276,23:11:00,23:11:00,70202,18,,0,0,54786.94500055,1
B276,23:16:00,23:16:00,70212,19,,0,0,57895.35927592,1
B276,23:21:00,23:21:00,70222,20,,0,0,62207.87669606,1
B276,23:26:00,23:26:00,70232,21,,0,0,65397.82046951,1
B276,23:32:00,23:32:00,70242,22,,0,0,71287.50060100,1
B276,23:38:00,23:38:00,70262,23,,0,0,75448.72622223,1
B680,22:28:00,22:28:00,70012,1,,0,0,0.00000000,1
B680,22:33:00,22:33:00,70022,2,,0,0,2521.94934933,1
B680,22:38:00,22:38:00,70032,3,,0,0,7940.93034485,1
B680,22:45:00,22:45:00,70042,4,,0,0,14613.27361600,1
B680,22:49:00,22:49:00,70052,5,,0,0,17657.01202032,1
B680,22:54:00,22:54:00,70062,6,,0,0,21733.69455401,1
B680,22:57:00,22:57:00,70072,7,,0,0,24282.86652629,1
B680,23:01:00,23:01:00,70082,8,,0,0,26043.38507674,1
B680,23:04:00,23:04:00,70092,9,,0,0,28350.06083383,1
B680,23:07:00,23:07:00,70102,10,,0,0,30499.05295888,1
B680,23:11:00,23:11:00,70112,11,,0,0,31865.93060020,1
B680,23:14:00,23:14:00,70122,12,,0,0,35199.25076625,1
B680,23:18:00,23:18:00,70132,13,,0,0,37194.42283627,1
B680,23:22:00,23:22:00,70142,14,,0,0,40687.04095794,1
B680,23:28:00,23:28:00,70162,15,,0,0,46287.60767013,1
B680,23:32:00,23:32:00,70172,16,,0,0,48298.98998482,1
B680,23:36:00,23:36:00,70192,17,,0,0,50847.25988960,1
B680,23:40:00,23:40:00,70202,18,,0,0,54786.94500055,1
B680,23:45:00,23:45:00,70212,19,,0,0,57895.35927592,1
B680,23:50:00,23:50:00,70222,20,,0,0,62207.87669606,1
B680,23:55:00,23:55:00,70232,21,,0,0,65397.82046951,1
B680,24:01:00,24:01:00,70242,22,,0,0,71287.50060100,1
B680,24:09:00,24:09:00,70262,23,,0,0,75448.72622223,1
237,12:12:00,12:12:00,70261,1,,0,0,0.00000000,1
237,12:18:00,12:18:00,70241,2,,0,0,4150.37131801,1
237,12:24:00,12:24:00,70231,3,,0,0,10038.07854395,1
237,12:28:00,12:28:00,70221,4,,0,0,13225.91872314,1
237,12:34:00,12:34:00,70211,5,,0,0,17536.73224401,1
237,12:37:00,12:37:00,70201,6,,0,0,20644.22301489,1
237,12:42:00,12:42:00,70191,7,,0,0,24584.77833212,1
237,12:46:00,12:46:00,70171,8,,0,0,27132.72465157,1
237,12:50:00,12:50:00,70161,9,,0,0,29152.71778695,1
237,12:56:00,12:56:00,70141,10,,0,0,34751.97524425,1
237,13:01:00,13:01:00,70131,11,,0,0,38244.36100674,1
237,13:04:00,13:04:00,70121,12,,0,0,40227.75365720,1
237,13:08:00,13:08:00,70111,13,,0,0,43559.85823991,1
237,13:11:00,13:11:00,70101,14,,0,0,44907.36765518,1
237,13:15:00,13:15:00,70091,15,,0,0,47045.09675295,1
237,13:19:00,13:19:00,70081,16,,0,0,49369.51360712,1
237,13:22:00,13:22:00,70071,17,,0,0,51142.56714644,1
237,13:26:00,13:26:00,70061,18,,0,0,53688.63737535,1
237,13:30:00,13:30:00,70051,19,,0,0,57764.00488367,1
237,13:34:00,13:34:00,70041,20,,0,0,60809.71132702,1
237,13:41:00,13:41:00,70031,21,,0,0,67484.89569607,1
237,13:46:00,13:46:00,70021,22,,0,0,72903.35937218,1
237,13:52:00,13:52:00,70011,23,,0,0,75426.50517223,1
B237,12:12:00,12:12:00,70261,1,,0,0,0.00000000,1
B237,12:18:00,12:18:00,70241,2,,0,0,4150.37131801,1
B237,12:24:00,12:24:00,70231,3,,0,0,10038.07854395,1
B237,12:28:00,12:28:00,70221,4,,0,0,13225.91872314,1
B237,12:34:00,12:34:00,70211,5,,0,0,17536.73224401,1
B237,12:37:00,12:37:00,70201,6,,0,0,20644.22301489,1
B237,12:42:00,12:42:00,70191,7,,0,0,24584.77833212,1
B237,12:46:00,12:46:00,70171,8,,0,0,27132.72465157,1
B237,12:50:00,12:50:00,70161,9,,0,0,29152.71778695,1
B237,12:56:00,12:56:00,70141,10,,0,0,34751.97524425,1
B237,13:01:00,13:01:00,70131,11,,0,0,38244.36100674,1
B237,13:04:00,13:04:00,70121,12,,0,0,40227.75365720,1
B237,13:08:00,13:08:00,70111,13,,0,0,43559.85823991,1
B237,13:11:00,13:11:00,70101,14,,0,0,44907.36765518,1
B237,13:15:00,13:15:00,70091,15,,0,0,47045.09675295,1
B237,13:19:00,13:19:00,70081,16,,0,0,49369.51360712,1
B237,13:22:00,13:22:00,70071,17,,0,0,51142.56714644,1
B237,13:26:00,13:26:00,70061,18,,0,0,53688.63737535,1
B237,13:30:00,13:30:00,70051,19,,0,0,57764.00488367,1
B237,13:34:00,13:34:00,70041,20,,0,0,60809.71132702,1
B237,13:41:00,13:41:00,70031,21,,0,0,67484.89569607,1
B237,13:46:00,13:46:00,70021,22,,0,0,72903.35937218,1
B237,13:52:00,13:52:00,70011,23,,0,0,75426.50517223,1
245,14:12:00,14:12:00,70261,1,,0,0,0.00000000,1
245,14:18:00,14:18:00,70241,2,,0,0,4150.37131801,1
245,14:24:00,14:24:00,70231,3,,0,0,10038.07854395,1
245,14:28:00,14:28:00,70221,4,,0,0,13225.91872314,1
245,14:34:00,14:34:00,70211,5,,0,0,17536.73224401,1
245,14:37:00,14:37:00,70201,6,,0,0,20644.22301489,1
245,14:42:00,14:42:00,70191,7,,0,0,24584.77833212,1
245,14:46:00,14:46:00,70171,8,,0,0,27132.72465157,1
245,14:50:00,14:50:00,70161,9,,0,0,29152.71778695,1
245,14:56:00,14:56:00,70141,10,,0,0,34751.97524425,1
245,15:01:00,15:01:00,70131,11,,0,0,38244.36100674,1
245,15:04:00,15:04:00,70121,12,,0,0,40227.75365720,1
245,15:08:00,15:08:00,70111,13,,0,0,43559.85823991,1
245,15:11:00,15:11:00,70101,14,,0,0,44907.36765518,1
245,15:15:00,15:15:00,70091,15,,0,0,47045.09675295,1
245,15:19:00,15:19:00,70081,16,,0,0,49369.51360712,1
245,15:22:00,15:22:00,70071,17,,0,0,51142.56714644,1
245,15:26:00,15:26:00,70061,18,,0,0,53688.63737535,1
245,15:30:00,15:30:00,70051,19,,0,0,57764.00488367,1
245,15:34:00,15:34:00,70041,20,,0,0,60809.71132702,1
245,15:41:00,15:41:00,70031,21,,0,0,67484.89569607,1
245,15:46:00,15:46:00,70021,22,,0,0,72903.35937218,1
245,15:52:00,15:52:00,70011,23,,0,0,75426.50517223,1
B245,14:12:00,14:12:00,70261,1,,0,0,0.00000000,1
B245,14:18:00,14:18:00,70241,2,,0,0,4150.37131801,1
B245,14:24:00,14:24:00,70231,3,,0,0,10038.07854395,1
B245,14:28:00,14:28:00,70221,4,,0,0,13225.91872314,1
B245,14:34:00,14:34:00,70211,5,,0,0,17536.73224401,1
B245,14:37:00,14:37:00,70201,6,,0,0,20644.22301489,1
B245,14:42:00,14:42:00,70191,7,,0,0,24584.77833212,1
